entity,coupled,degree,average-revs
packages/ui/src/components/Table/definition.ts,packages/ui/src/components/Table/types.ts,38,13
plugins/search-backend-module-techdocs/src/collators/DefaultTechDocsCollatorFactory.ts,plugins/search-backend-module-techdocs/src/module.ts,38,13
plugins/scaffolder-backend-module-gitlab/src/actions/gitlab.examples.ts,plugins/scaffolder-backend-module-gitlab/src/actions/gitlab.ts,38,13
plugins/catalog-node/src/catalogService.ts,plugins/catalog-node/src/testUtils/catalogServiceMock.ts,38,13
packages/catalog-model/src/kinds/TemplateEntityV1alpha1.ts,packages/catalog-model/src/kinds/UserEntityV1alpha1.ts,38,13
plugins/badges-backend/src/lib/BadgeBuilder/DefaultBadgeBuilder.ts,plugins/badges/src/components/EntityBadgesDialog.tsx,38,13
plugins/catalog-backend/src/service/DefaultRefreshService.ts,plugins/catalog-backend/src/service/types.ts,38,13
packages/techdocs-cli/src/commands/generate/generate.ts,packages/techdocs-cli/src/commands/serve/mkdocs.ts,38,13
plugins/git-release-manager/src/features/CreateReleaseCandidate/hooks/useCreateReleaseCandidate.ts,plugins/git-release-manager/src/features/Patch/Patch.tsx,38,13
packages/ui/src/components/Box/types.ts,packages/ui/src/types.ts,38,13
packages/theme/src/index.ts,packages/theme/src/v4/baseTheme.ts,38,13
plugins/bazaar/src/components/AddProjectDialog/AddProjectDialog.tsx,plugins/bazaar/src/components/ProjectCard/ProjectCard.tsx,38,13
plugins/bazaar/src/components/EditProjectDialog/EditProjectDialog.tsx,plugins/bazaar/src/components/EntityBazaarInfoContent/EntityBazaarInfoContent.tsx,38,13
plugins/auth-backend/src/providers/index.ts,plugins/auth-backend/src/providers/types.ts,37,79
plugins/auth-backend/src/providers/gitlab/provider.ts,plugins/auth-backend/src/providers/google/provider.ts,37,72
plugins/auth-backend/src/providers/github/provider.ts,plugins/auth-backend/src/providers/saml/provider.ts,37,65
plugins/kubernetes-backend/src/cluster-locator/ConfigClusterLocator.ts,plugins/kubernetes-backend/src/types/types.ts,37,59
plugins/catalog-backend-module-gitlab/src/lib/client.ts,plugins/catalog-backend-module-gitlab/src/lib/types.ts,37,54
packages/catalog-client/src/types/api.ts,packages/catalog-client/src/types/index.ts,37,46
packages/cli/src/lib/bundler/bundle.ts,packages/cli/src/lib/bundler/types.ts,37,43
plugins/catalog-backend/src/catalog/DatabaseEntitiesCatalog.ts,plugins/catalog-backend/src/ingestion/HigherOrderOperations.ts,37,41
plugins/auth-backend/src/providers/gitlab/provider.ts,plugins/auth-backend/src/providers/onelogin/provider.ts,37,40
packages/backend-common/src/reading/BitbucketUrlReader.ts,packages/backend-common/src/reading/FetchUrlReader.ts,37,32
packages/cli/src/lib/builder/config.ts,packages/cli/src/lib/builder/types.ts,37,29
packages/core-components/src/layout/Sidebar/Page.tsx,packages/core-components/src/layout/Sidebar/index.ts,37,29
plugins/auth-backend/src/providers/atlassian/provider.ts,plugins/auth-backend/src/providers/bitbucket/provider.ts,37,27
packages/core-api/src/apis/definitions/auth.ts,packages/core/src/layout/Sidebar/UserSettings.tsx,37,27
plugins/techdocs/src/reader/components/TechDocsReaderPageContent/TechDocsReaderPageContent.tsx,plugins/techdocs/src/reader/components/TechDocsReaderPageHeader/TechDocsReaderPageHeader.tsx,37,27
plugins/tech-radar/src/components/RadarComponent.tsx,plugins/tech-radar/src/components/RadarLegend/RadarLegend.tsx,37,27
packages/catalog-model/src/entity/Entity.ts,packages/catalog-model/src/entity/index.ts,37,27
packages/catalog-model/src/entity/index.ts,packages/catalog-model/src/entity/ref.ts,37,24
plugins/catalog-backend-module-msgraph/src/processors/MicrosoftGraphOrgEntityProvider.ts,plugins/catalog-backend-module-msgraph/src/processors/MicrosoftGraphOrgReaderProcessor.ts,37,24
plugins/catalog-import/src/alpha.tsx,plugins/devtools/src/alpha/plugin.tsx,37,24
packages/frontend-plugin-api/src/blueprints/PageBlueprint.tsx,plugins/app/src/extensions/components.tsx,37,22
packages/frontend-internal/src/wiring/InternalExtensionDefinition.ts,packages/frontend-plugin-api/src/wiring/resolveExtensionDefinition.ts,37,22
packages/backend/src/plugins/badges.ts,plugins/badges-backend/src/service/router.ts,37,19
packages/cli/src/modules/config/index.ts,packages/cli/src/wiring/CliInitializer.ts,37,19
plugins/scaffolder-backend-module-github/src/actions/githubEnvironment.ts,plugins/scaffolder-backend-module-github/src/actions/githubWebhook.ts,37,19
plugins/notifications-common/src/types.ts,plugins/notifications/src/api/NotificationsApi.ts,37,19
packages/cli/src/modules/config/alpha.ts,packages/cli/src/wiring/CliInitializer.ts,37,19
plugins/catalog/src/components/HasComponentsCard/HasComponentsCard.tsx,plugins/catalog/src/components/RelatedEntitiesCard/RelatedEntitiesCard.tsx,37,19
plugins/catalog-backend/src/ingestion/processors/AnnotateLocationEntityProcessor.ts,plugins/catalog-backend/src/ingestion/processors/types.ts,37,19
plugins/auth-backend/src/lib/resolvers/CatalogAuthResolverContext.ts,plugins/auth-backend/src/providers/router.ts,37,19
packages/catalog-model/src/entity/ref.ts,packages/catalog-model/src/types.ts,37,19
plugins/github-release-manager/src/cards/patchRc/PatchBody.tsx,plugins/github-release-manager/src/test-helpers/test-helpers.ts,37,16
plugins/catalog-backend/src/ingestion/processors/GithubMultiOrgReaderProcessor.ts,plugins/catalog-backend/src/ingestion/processors/GithubOrgReaderProcessor.ts,37,16
plugins/bazaar/src/api.ts,plugins/bazaar/src/components/EditProjectDialog/EditProjectDialog.tsx,37,16
packages/integration/src/bitbucket/config.ts,packages/integration/src/gitlab/config.ts,37,16
plugins/airbrake/dev/components/ApiBar/ApiBar.tsx,plugins/airbrake/dev/index.tsx,37,16
plugins/catalog/src/components/ComponentPage/ComponentPage.tsx,plugins/catalog/src/components/ComponentRemovalDialog/ComponentRemovalDialog.tsx,37,16
plugins/tech-insights-backend/src/index.ts,plugins/tech-insights-backend/src/service/fact/FactRetrieverRegistry.ts,37,16
plugins/catalog/src/components/DependsOnResourcesCard/DependsOnResourcesCard.tsx,plugins/catalog/src/components/HasSystemsCard/HasSystemsCard.tsx,37,16
packages/app/src/identityProviders.ts,packages/core-app-api/src/apis/implementations/auth/index.ts,37,16
plugins/scaffolder-backend-module-github/src/actions/github.ts,plugins/scaffolder-backend-module-github/src/actions/githubIssuesLabel.ts,37,16
plugins/azure-devops/src/api/AzureDevOpsApi.ts,plugins/azure-devops/src/hooks/useGitTags.ts,37,16
packages/core-app-api/src/apis/implementations/auth/microsoft/MicrosoftAuth.ts,packages/core-app-api/src/apis/implementations/auth/oauth2/OAuth2.ts,37,16
packages/canon/src/components/Text/Text.tsx,packages/canon/src/contexts/canon.tsx,37,16
plugins/lighthouse/src/components/AuditList/AuditListTable.tsx,plugins/lighthouse/src/components/AuditView/index.tsx,37,16
plugins/scaffolder-backend-module-github/src/actions/githubRepoPush.ts,plugins/scaffolder-backend-module-github/src/actions/helpers.ts,37,16
plugins/catalog-backend/src/database/Database.ts,plugins/catalog-backend/src/database/migrations/20200511113813_init.ts,37,16
plugins/catalog/src/components/DependsOnComponentsCard/DependsOnComponentsCard.tsx,plugins/catalog/src/components/HasSystemsCard/HasSystemsCard.tsx,37,16
packages/backend/src/plugins/notifications.ts,plugins/notifications-common/src/types.ts,37,16
plugins/scaffolder-backend/src/scaffolder/stages/prepare/preparers.ts,plugins/scaffolder-backend/src/scaffolder/stages/publish/publishers.ts,37,16
plugins/git-release-manager/src/features/Patch/Patch.tsx,plugins/git-release-manager/src/features/Patch/hooks/usePatch.ts,37,16
plugins/cost-insights/src/components/ProjectGrowthAlertCard/ProjectGrowthAlertCard.tsx,plugins/cost-insights/src/utils/mockData.ts,37,16
packages/core/src/layout/Sidebar/Intro.tsx,plugins/cost-insights/src/testUtils/providers.tsx,37,14
plugins/todo-backend/src/lib/TodoReader/TodoScmReader.ts,plugins/todo-backend/src/lib/TodoReader/types.ts,37,14
plugins/github-release-manager/src/api/PluginApiClient.ts,plugins/github-release-manager/src/cards/createRc/sideEffects/createRc.ts,37,14
plugins/catalog-backend/src/processing/ProcessorOutputCollector.ts,plugins/catalog-backend/src/util/conversion.ts,37,14
plugins/azure-devops/src/components/EntityPageAzurePipelines/EntityPageAzurePipelines.tsx,plugins/azure-devops/src/hooks/useRepoBuilds.ts,37,14
plugins/notifications-backend/src/plugin.ts,plugins/notifications-node/src/service/DefaultNotificationService.ts,37,14
plugins/catalog-import/src/components/ImportStepper/ImportStepper.tsx,plugins/catalog-import/src/components/StepInitAnalyzeUrl/StepInitAnalyzeUrl.tsx,37,14
plugins/code-coverage/src/components/CoverageHistoryChart/CoverageHistoryChart.tsx,plugins/code-coverage/src/components/FileExplorer/FileExplorer.tsx,37,14
plugins/notifications/src/alpha.tsx,plugins/scaffolder/src/alpha/extensions.tsx,37,14
plugins/splunk-on-call/src/api/client.ts,plugins/splunk-on-call/src/components/TriggerDialog/TriggerDialog.tsx,37,14
plugins/tech-insights-backend-module-jsonfc/src/service/JsonRulesEngineFactChecker.ts,plugins/tech-insights-common/src/index.ts,37,14
plugins/bazaar/src/api.ts,plugins/bazaar/src/types.ts,37,14
plugins/catalog-backend/src/service/AuthorizedRefreshService.ts,plugins/catalog-backend/src/service/types.ts,37,14
plugins/catalog/src/components/RelatedEntitiesCard/RelatedEntitiesCard.tsx,plugins/catalog/src/components/RelatedEntitiesCard/presets.ts,37,14
plugins/signals-backend/src/service/router.ts,plugins/signals-node/src/types.ts,37,14
packages/techdocs-common/src/helpers.ts,packages/techdocs-common/src/stages/prepare/preparers.ts,37,14
packages/backend-common/src/reading/tree/ReadTreeResponseFactory.ts,packages/backend-common/src/reading/tree/ReadableArrayResponse.ts,37,14
plugins/kubernetes/src/kubernetes-auth-provider/types.ts,plugins/lighthouse/src/api.ts,37,14
packages/frontend-plugin-api/src/blueprints/index.ts,plugins/app/src/extensions/index.ts,37,14
plugins/scaffolder-backend-module-rails/src/actions/fetch/rails/index.ts,plugins/scaffolder-backend-module-rails/src/actions/fetch/rails/railsArgumentResolver.ts,37,14
plugins/vault-backend/src/service/vaultApi.ts,plugins/vault/src/components/EntityVaultTable/EntityVaultTable.tsx,37,14
plugins/circleci/src/components/Router.tsx,plugins/github-actions/src/components/Router.tsx,37,14
packages/ui/src/hooks/useBg.tsx,packages/ui/src/hooks/useDefinition/useDefinition.tsx,37,14
packages/backend-app-api/src/services/implementations/httpRouterService.ts,packages/backend-app-api/src/services/implementations/index.ts,37,14
packages/app-next/src/examples/graphiqlPlugin.tsx,packages/frontend-plugin-api/src/types.ts,37,14
plugins/notifications/src/alpha.tsx,plugins/techdocs/src/alpha/index.tsx,37,14
plugins/github-release-manager/src/api/PluginApiClient.ts,plugins/github-release-manager/src/cards/projectForm/Repo.tsx,37,14
plugins/tech-radar/src/components/RadarEntry/RadarEntry.tsx,plugins/tech-radar/src/utils/types.ts,37,14
plugins/kubernetes-backend/src/plugin.ts,plugins/kubernetes-node/src/index.ts,37,14
plugins/catalog-backend/src/ingestion/processors/FileReaderProcessor.ts,plugins/catalog-backend/src/ingestion/processors/GithubReaderProcessor.ts,37,14
packages/frontend-plugin-api/src/apis/definitions/index.ts,packages/frontend-plugin-api/src/blueprints/index.ts,37,14
packages/catalog-model/src/entity/policies/FieldFormatEntityPolicy.ts,packages/catalog-model/src/validation/types.ts,37,14
plugins/scaffolder-react/src/next/components/ReviewState/ReviewState.tsx,plugins/scaffolder-react/src/next/components/ReviewState/util.ts,37,14
plugins/catalog-backend/src/database/operations/stitcher/performStitching.ts,plugins/catalog-backend/src/database/tables.ts,37,14
plugins/todo-backend/src/lib/TodoReader/TodoScmReader.ts,plugins/todo-backend/src/lib/TodoReader/index.ts,37,14
plugins/scaffolder/src/extensions/types.ts,plugins/scaffolder/src/next/TemplateWizardPage/Stepper/createAsyncValidators.ts,37,14
plugins/search-backend-module-explore/src/collators/ToolDocumentCollatorFactory.ts,plugins/search-backend-module-techdocs/src/collators/DefaultTechDocsCollatorFactory.ts,37,14
packages/cli/src/lib/versioning/index.ts,packages/cli/src/lib/versioning/packages.ts,37,14
packages/core-components/src/layout/Sidebar/Bar.tsx,packages/core-components/src/layout/Sidebar/MobileSidebar.tsx,36,42
plugins/notifications-backend/src/service/router.ts,plugins/notifications/src/api/NotificationsApi.ts,36,42
plugins/scaffolder/src/components/fields/EntityPicker/EntityPicker.tsx,plugins/scaffolder/src/components/fields/OwnedEntityPicker/OwnedEntityPicker.tsx,36,36
plugins/azure-devops/src/api/AzureDevOpsClient.ts,plugins/azure-devops/src/plugin.ts,36,33
plugins/scaffolder/src/components/TaskPage/TaskPage.tsx,plugins/scaffolder/src/components/hooks/useEventStream.ts,36,31
plugins/catalog-backend-module-ldap/src/ldap/client.ts,plugins/catalog-backend-module-ldap/src/ldap/read.ts,36,30
plugins/home/src/alpha.tsx,plugins/user-settings/src/alpha.tsx,36,30
plugins/catalog-node/src/alpha.ts,plugins/catalog-node/src/extensions.ts,36,25
plugins/catalog-backend-module-msgraph/src/microsoftGraph/config.ts,plugins/catalog-backend-module-msgraph/src/processors/MicrosoftGraphOrgEntityProvider.ts,36,25
plugins/catalog-backend/src/next/DefaultLocationStore.ts,plugins/catalog-backend/src/next/database/types.ts,36,25
plugins/scaffolder-node/src/tasks/index.ts,plugins/scaffolder-node/src/tasks/types.ts,36,25
packages/core-api/src/routing/RouteRef.ts,packages/core-api/src/routing/hooks.tsx,36,25
packages/cli/src/commands/app/serve.ts,packages/cli/src/commands/backend/dev.ts,36,25
plugins/tech-radar/src/components/RadarComponent.tsx,plugins/tech-radar/src/components/RadarPage.tsx,36,25
plugins/search/src/components/index.tsx,plugins/search/src/plugin.ts,36,25
plugins/techdocs/src/EntityPageDocs.tsx,plugins/techdocs/src/Router.tsx,36,22
packages/backend-common/src/database/connection.ts,packages/backend-common/src/database/index.ts,36,22
plugins/scaffolder-backend/src/scaffolder/stages/prepare/azure.ts,plugins/scaffolder-backend/src/scaffolder/stages/prepare/bitbucket.ts,36,19
packages/frontend-plugin-api/src/wiring/createFrontendModule.ts,packages/frontend-plugin-api/src/wiring/createFrontendPlugin.ts,36,19
plugins/circleci/src/api/index.ts,plugins/circleci/src/components/CircleCIFetch/CirleCIFetch.tsx,36,19
plugins/circleci/src/pages/DetailedViewPage/DetailedViewPage.tsx,plugins/circleci/src/pages/SettingsPage/SettingsPage.tsx,36,19
packages/backend-common/src/database/connection.ts,packages/backend-common/src/database/sqlite3.ts,36,19
packages/catalog-model/src/kinds/ComponentEntityV1alpha1.ts,packages/catalog-model/src/kinds/GroupEntityV1alpha1.ts,36,19
plugins/scaffolder-backend-module-github/src/actions/github.ts,plugins/scaffolder-backend-module-github/src/actions/inputProperties.ts,36,19
packages/create-app/templates/default-app/packages/backend/src/plugins/catalog.ts,packages/create-app/templates/default-app/packages/backend/src/types.ts,36,17
plugins/catalog-react/src/components/EntityTable/EntityTable.tsx,plugins/catalog/src/components/HasSystemsCard/HasSystemsCard.tsx,36,17
plugins/scaffolder-backend-module-github/src/actions/githubRepoCreate.ts,plugins/scaffolder-backend-module-github/src/actions/githubWebhook.ts,36,17
plugins/scaffolder-backend-module-github/src/actions/github.ts,plugins/scaffolder-backend-module-github/src/actions/githubAutolinks.ts,36,17
plugins/tech-radar/src/components/Radar/utils.ts,plugins/tech-radar/src/components/RadarLegend/RadarLegend.tsx,36,17
plugins/search-react/src/context/SearchContext.tsx,plugins/search-react/src/index.ts,36,17
plugins/notifications-backend/src/database/NotificationsStore.ts,plugins/notifications/src/components/NotificationsFilters/NotificationsFilters.tsx,36,17
plugins/catalog-backend/src/ingestion/processors/YamlProcessor.ts,plugins/catalog-backend/src/ingestion/processors/types.ts,36,17
plugins/github-release-manager/src/GitHubReleaseManager.tsx,plugins/github-release-manager/src/test-helpers/test-helpers.ts,36,17
plugins/scaffolder-node/src/actions/index.ts,plugins/scaffolder-node/src/actions/util.ts,36,17
plugins/api-docs/src/components/ApisCards/HasApisCard.tsx,plugins/catalog-react/src/components/EntityTable/EntityTable.tsx,36,17
packages/config-loader/src/sources/EnvConfigSource.ts,packages/config-loader/src/sources/RemoteConfigSource.ts,36,17
plugins/notifications-backend/src/database/NotificationsStore.ts,plugins/notifications-node/src/service/DefaultNotificationService.ts,36,17
plugins/circleci/src/pages/BuildsPage/BuildsPage.tsx,plugins/circleci/src/plugin.ts,36,17
plugins/auth-backend/src/providers/auth0/provider.ts,plugins/auth-backend/src/providers/google/provider.ts,35,68
plugins/kubernetes-backend/src/service/KubernetesFetcher.ts,plugins/kubernetes-backend/src/types/types.ts,35,62
plugins/auth-backend/src/providers/okta/provider.ts,plugins/auth-backend/src/providers/saml/provider.ts,35,60
plugins/kubernetes-backend/src/types/types.ts,plugins/kubernetes-common/src/types.ts,35,59
plugins/auth-backend/src/providers/microsoft/provider.ts,plugins/auth-backend/src/providers/oidc/provider.ts,35,57
plugins/catalog-react/src/components/EntityOwnerPicker/EntityOwnerPicker.tsx,plugins/catalog-react/src/components/EntityTagPicker/EntityTagPicker.tsx,35,45
plugins/notifications-backend/src/service/router.ts,plugins/notifications-common/src/types.ts,35,45
packages/core-components/src/layout/Sidebar/Bar.tsx,packages/core-components/src/layout/Sidebar/index.ts,35,40
plugins/catalog-backend/src/database/CommonDatabase.ts,plugins/catalog-backend/src/ingestion/HigherOrderOperations.ts,35,40
packages/repo-tools/src/commands/api-reports/api-reports.ts,packages/repo-tools/src/commands/index.ts,35,37
plugins/azure-devops/src/api/AzureDevOpsClient.ts,plugins/azure-devops/src/components/BuildTable/BuildTable.tsx,35,34
packages/core-components/src/layout/Sidebar/MobileSidebar.tsx,packages/core-components/src/layout/Sidebar/index.ts,35,31
plugins/notifications-backend/src/database/DatabaseNotificationsStore.ts,plugins/notifications-common/src/types.ts,35,29
plugins/github-actions/src/api/GithubActionsClient.ts,plugins/github-actions/src/components/WorkflowRunDetails/WorkflowRunDetails.tsx,35,26
plugins/tech-radar/src/components/RadarComponent.tsx,plugins/tech-radar/src/components/RadarPlot/RadarPlot.tsx,35,23
packages/techdocs-cli/src/commands/generate/generate.ts,packages/techdocs-cli/src/commands/index.ts,35,23
plugins/catalog-backend-module-ldap/src/processors/LdapOrgEntityProvider.ts,plugins/catalog-backend-module-msgraph/src/processors/MicrosoftGraphOrgEntityProvider.ts,35,23
plugins/devtools/src/alpha/plugin.tsx,plugins/techdocs/src/alpha/index.tsx,35,20
plugins/scaffolder-backend-module-github/src/actions/githubEnvironment.ts,plugins/scaffolder-backend-module-github/src/actions/githubRepoCreate.ts,35,20
plugins/catalog-react/src/components/EntityKindPicker/EntityKindPicker.tsx,plugins/catalog/src/components/CatalogKindHeader/CatalogKindHeader.tsx,35,20
plugins/catalog-unprocessed-entities/src/alpha/plugin.tsx,plugins/user-settings/src/alpha.tsx,35,20
plugins/cost-insights/src/hooks/useConfig.tsx,plugins/cost-insights/src/testUtils/providers.tsx,35,20
plugins/notifications/src/components/NotificationsFilters/NotificationsFilters.tsx,plugins/notifications/src/components/NotificationsTable/NotificationsTable.tsx,35,20
plugins/badges-backend/src/lib/BadgeBuilder/DefaultBadgeBuilder.ts,plugins/badges-backend/src/service/router.ts,35,20
plugins/scaffolder-node/src/actions/createTemplateAction.ts,plugins/scaffolder-node/src/actions/index.ts,35,20
packages/core-api/src/routing/index.ts,packages/core-api/src/routing/types.ts,35,20
packages/theme/src/unified/UnifiedTheme.tsx,packages/theme/src/unified/UnifiedThemeProvider.tsx,35,20
plugins/azure-devops/src/components/BuildTable/BuildTable.tsx,plugins/azure-devops/src/components/EntityPageAzureDevOps/EntityPageAzureDevOps.tsx,35,17
plugins/kubernetes-backend/src/kubernetes-auth-translator/AwsIamKubernetesAuthTranslator.ts,plugins/kubernetes-backend/src/kubernetes-auth-translator/GoogleKubernetesAuthTranslator.ts,35,17
plugins/devtools/src/alpha/plugin.tsx,plugins/devtools/src/components/DefaultDevToolsPage/DefaultDevToolsPage.tsx,35,17
packages/canon/src/components/Heading/Heading.tsx,packages/canon/src/components/Icon/Icon.tsx,35,17
packages/backend-common/src/logging/index.ts,packages/backend-common/src/logging/rootLogger.ts,35,17
packages/frontend-plugin-api/src/extensions/createNavItemExtension.tsx,packages/frontend-plugin-api/src/wiring/coreExtensionData.ts,35,17
packages/cli/src/modules/migrate/commands/versions/bump.ts,packages/cli/src/modules/test/commands/repo/test.ts,35,17
packages/backend-tasks/src/tasks/PluginTaskSchedulerImpl.ts,packages/backend-tasks/src/tasks/index.ts,35,17
plugins/tech-insights-backend/src/service/fact/FactRetrieverEngine.ts,plugins/tech-insights-backend/src/service/fact/createFactRetriever.ts,35,17
packages/techdocs-cli/src/commands/generate/generate.ts,plugins/techdocs-node/src/stages/generate/types.ts,35,17
plugins/kubernetes-backend/src/service/getKubernetesObjectsByServiceIdHandler.ts,plugins/kubernetes/src/components/KubernetesContent/KubernetesContent.tsx,35,17
plugins/catalog-backend/src/next/database/tables.ts,plugins/catalog-backend/src/next/database/types.ts,35,17
plugins/permission-node/src/integration/createConditionTransformer.ts,plugins/permission-node/src/types.ts,35,17
plugins/scaffolder-backend/src/scaffolder/stages/prepare/file.ts,plugins/scaffolder-backend/src/scaffolder/stages/prepare/gitlab.ts,35,17
packages/cli/src/commands/plugin/serve.ts,packages/config-loader/src/lib/resolver.ts,35,17
plugins/circleci/src/components/Layout/Layout.tsx,plugins/circleci/src/pages/SettingsPage/SettingsPage.tsx,35,17
plugins/catalog-graph/src/components/EntityRelationsGraph/EntityRelationsGraph.tsx,plugins/catalog-graph/src/components/EntityRelationsGraph/types.ts,35,17
plugins/scaffolder-backend-module-github/src/actions/githubEnvironment.ts,plugins/scaffolder-backend-module-github/src/actions/githubRepoPush.ts,35,17
plugins/kubernetes-backend/src/cluster-locator/CatalogClusterLocator.ts,plugins/kubernetes-backend/src/cluster-locator/index.ts,35,17
plugins/catalog/src/components/CatalogFilter/StarredCount.tsx,plugins/catalog/src/data/filters.ts,35,14
plugins/catalog-backend-module-incremental-ingestion/src/module/incrementalIngestionEntityProviderCatalogModule.ts,plugins/catalog-backend-module-incremental-ingestion/src/run.ts,35,14
plugins/catalog-backend/src/ingestion/processors/AzureApiReaderProcessor.ts,plugins/catalog-backend/src/ingestion/processors/GithubReaderProcessor.ts,35,14
plugins/catalog/src/components/DependencyOfComponentsCard/DependencyOfComponentsCard.tsx,plugins/catalog/src/components/HasSystemsCard/HasSystemsCard.tsx,35,14
plugins/github-actions/src/api/GithubActionsClient.ts,plugins/github-actions/src/components/BuildInfoCard/BuildInfoCard.tsx,35,14
packages/create-app/templates/default-app/packages/backend/src/plugins/auth.ts,packages/create-app/templates/default-app/packages/backend/src/plugins/catalog.ts,35,14
packages/techdocs-common/src/helpers.ts,packages/techdocs-common/src/stages/prepare/dir.ts,35,14
plugins/catalog-graphql/src/graphql/types.ts,plugins/catalog-graphql/src/service/client.ts,35,14
plugins/sonarqube/dev/index.tsx,plugins/sonarqube/src/api/SonarQubeClient.ts,35,14
plugins/github-release-manager/src/api/PluginApiClient.ts,plugins/github-release-manager/src/cards/promoteRc/PromoteRcBody.tsx,35,14
plugins/github-deployments/src/components/GithubDeploymentsCard.tsx,plugins/github-deployments/src/index.ts,35,14
plugins/cost-insights/src/utils/duration.ts,plugins/cost-insights/src/utils/formatters.ts,35,14
plugins/catalog-backend/src/ingestion/processors/BitbucketApiReaderProcessor.ts,plugins/catalog-backend/src/ingestion/processors/GithubReaderProcessor.ts,35,14
plugins/catalog/src/components/CatalogFilter/CatalogFilter.tsx,plugins/catalog/src/components/CatalogFilter/StarredCount.tsx,35,14
packages/config-loader/src/sources/MutableConfigSource.ts,packages/config-loader/src/sources/RemoteConfigSource.ts,35,14
packages/frontend-app-api/src/extensions/CoreRouter.tsx,packages/frontend-app-api/src/extensions/CoreRoutes.tsx,35,14
plugins/search/src/components/SearchBar/SearchBar.tsx,plugins/search/src/components/SearchBar/index.tsx,35,14
plugins/user-settings/src/components/FeatureFlags/UserSettingsFeatureFlags.tsx,plugins/user-settings/src/components/General/UserSettingsPinToggle.tsx,35,14
packages/integration/src/github/DefaultGithubCredentialsProvider.ts,packages/integration/src/github/index.ts,35,14
plugins/azure-devops/src/constants.ts,plugins/azure-devops/src/hooks/useRepoBuilds.ts,35,14
plugins/catalog-backend-module-gitlab/src/lib/client.ts,plugins/catalog-backend-module-gitlab/src/providers/GitlabOrgDiscoveryEntityProvider.ts,34,59
plugins/kubernetes-backend/src/service/KubernetesFanOutHandler.ts,plugins/kubernetes-common/src/types.ts,34,50
packages/techdocs-common/src/stages/publish/awsS3.ts,packages/techdocs-common/src/stages/publish/googleStorage.ts,34,50
packages/backend-common/src/reading/GithubUrlReader.ts,packages/backend-common/src/reading/types.ts,34,49
plugins/auth-backend/src/providers/bitbucket/provider.ts,plugins/auth-backend/src/providers/okta/provider.ts,34,44
plugins/home/src/alpha.tsx,plugins/search/src/alpha.tsx,34,38
plugins/auth-backend/src/providers/bitbucket/provider.ts,plugins/auth-backend/src/providers/oauth2/provider.ts,34,38
packages/backend-plugin-api/src/services/system/index.ts,packages/backend-plugin-api/src/services/system/types.ts,34,35
plugins/catalog-backend/src/next/NextCatalogBuilder.ts,plugins/catalog-backend/src/next/index.ts,34,32
plugins/tech-radar/src/api.ts,plugins/tech-radar/src/components/RadarPage.tsx,34,26
plugins/techdocs-node/src/stages/generate/mkdocsPatchers.ts,plugins/techdocs-node/src/stages/generate/techdocs.ts,34,24
plugins/scaffolder/src/components/fields/RepoUrlPicker/BitbucketRepoPicker.tsx,plugins/scaffolder/src/components/fields/RepoUrlPicker/GitlabRepoPicker.tsx,34,24
plugins/catalog-backend/src/database/Database.ts,plugins/catalog-backend/src/database/DatabaseManager.ts,34,24
plugins/api-docs/src/components/ApisCards/ProvidedApisCard.tsx,plugins/catalog/src/components/HasSystemsCard/HasSystemsCard.tsx,34,24
packages/cli/src/commands/app/serve.ts,packages/cli/src/commands/plugin/export.ts,34,23
packages/backend-common/src/database/connection.ts,packages/backend-common/src/database/types.ts,34,23
packages/integration/src/github/SingleInstanceGithubCredentialsProvider.ts,packages/integration/src/github/index.ts,34,23
packages/backend-common/src/reading/UrlReaders.ts,packages/backend-common/src/reading/index.ts,34,23
packages/backend-tasks/src/tasks/TaskWorker.ts,packages/backend-tasks/src/tasks/util.ts,34,23
plugins/search-backend-module-pg/src/PgSearchEngine/PgSearchEngine.ts,plugins/search-backend-module-pg/src/PgSearchEngine/index.ts,34,21
plugins/badges-backend/src/service/router.ts,plugins/badges/src/api/BadgesClient.ts,34,21
packages/catalog-client/src/testUtils/InMemoryCatalogClient.ts,plugins/catalog-node/src/catalogService.ts,34,21
plugins/notifications/src/api/NotificationsApi.ts,plugins/notifications/src/components/NotificationsTable/NotificationsTable.tsx,34,21
plugins/techdocs-node/src/stages/generate/helpers.ts,plugins/techdocs-node/src/stages/generate/types.ts,34,21
plugins/github-actions/src/api/GithubActionsClient.ts,plugins/github-actions/src/components/WorkflowRunLogs/WorkflowRunLogs.tsx,34,21
plugins/scaffolder-backend/src/scaffolder/actions/builtin/github/githubRepoPush.ts,plugins/scaffolder-backend/src/scaffolder/actions/builtin/helpers.ts,34,21
packages/config-loader/src/sources/ConfigSources.ts,packages/config-loader/src/sources/RemoteConfigSource.ts,34,21
plugins/notifications-backend/src/database/NotificationsStore.ts,plugins/notifications-common/src/types.ts,34,21
packages/catalog-model/src/kinds/GroupEntityV1alpha1.ts,packages/catalog-model/src/kinds/index.ts,34,21
plugins/jenkins/src/index.ts,plugins/jenkins/src/plugin.ts,34,18
packages/cli/src/commands/app/build.ts,packages/config-loader/src/lib/resolver.ts,34,18
plugins/circleci/src/pages/BuildsPage/lib/CITable/CITable.tsx,plugins/circleci/src/pages/SettingsPage/SettingsPage.tsx,34,18
